date,ticker,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share,revenue,gross_prof,operating_income,ebitda,net_income,eps,shares_outstanding,total_assets,cash_on_hand,long_term_debt,total_liabilities,share_holder_equity,date_asdate,price_date,Close,price_date_asdate,days_between_financials_price
2009-07-31,HD,19071.0,12683.0,6388.0,,4121.0,,4555.0,1833.0,-161.0,1672.0,556.0,1116.0,,1116.0,,1116.0,2291.0,1833.0,1683.0,1691.0,0.66,0.66,3113.0,1225.0,10797.0,,1428.0,16563.0,25851.0,,1168.0,382.0,27435.0,43998.0,12563.0,9661.0,2251.0,12266.0,24829.0,86.0,12958.0,319.0,,19169.0,43998.0,1116.0,458.0,40.0,498.0,69.0,740.0,0.0,-45.0,-13.0,1601.0,-131.0,0.0,0.0,0.0,0.0,0.0,0.0,-131.0,-7.0,0.0,-7.0,32.0,32.0,-381.0,-216.0,-572.0,893.0,55.0,-381.0,1.3184,0.3351,0.5963,33.4959,9.6115,9.6115,,8.7672,5.8518,0.4335,1.1747,15.5682,5.781,5.8219,6.1997,2.5365,3.871,11.2494,0.9456,0.8682000000000001,19071.0,6388.0,1833.0,2291.0,1116.0,0.66,1691.0,43998.0,3113.0,9661.0,24829.0,19169.0,2009-07-31,2009-07-31,25.940001,2009-07-31,0 days
2009-07-31,WMT,100876.0,75056.0,25820.0,,19891.0,,19891.0,5929.0,-473.0,5456.0,1870.0,3586.0,,3586.0,-7.0,3472.0,7686.0,5929.0,3891.0,3900.0,0.89,0.89,7997.0,3684.0,33365.0,3499.0,,48692.0,97363.0,,16149.0,3581.0,119917.0,168609.0,57176.0,36825.0,,42924.0,100100.0,4173.0,62840.0,-318.0,,68509.0,168609.0,3553.0,1757.0,7.0,1764.0,156.0,1239.0,-816.0,0.0,1059.0,6324.0,-3269.0,0.0,0.0,0.0,0.0,0.0,204.0,-3065.0,1471.0,-388.0,1083.0,-1906.0,-1906.0,-1062.0,-46.0,-1931.0,1419.0,0.0,-1062.0,0.8516,0.3496,0.6604,25.5958,5.8775,5.8775,,5.4086,3.4418,0.5983,2.2495,27.3822,3.2868,5.2343,6.8487,2.1268,3.4044,17.7623,1.6285,0.7855000000000001,100876.0,25820.0,5929.0,7686.0,3472.0,0.89,3900.0,168609.0,7997.0,36825.0,100100.0,68509.0,2009-07-31,2009-07-31,49.880001,2009-07-31,0 days
2009-08-31,NKE,4799.0,2583.0,2216.0,,1546.0,,1546.0,670.0,11.0,681.0,168.0,513.0,,513.0,,513.0,751.0,670.0,1943.2,1966.4,0.265,0.26,3629.8,2835.3,2288.4,639.3,,9606.9,1980.8,,666.1,,3583.7,13190.6,2852.8,443.2,,1247.1,4099.9,2.8,5827.7,244.3,,9090.7,13190.6,513.0,81.0,73.0,154.0,94.0,95.0,,-55.0,42.0,709.0,-80.0,,,-221.0,,-221.0,-31.0,-332.0,-27.0,-249.0,-276.0,32.0,32.0,-121.0,7.0,-358.0,-30.0,91.0,-121.0,3.3675,0.0465,0.06,46.1763,13.9612,13.9612,,14.1905,10.6897,0.3638,1.1287,1.6926,53.173,5.6431,6.0893,3.8891,5.3808,4.6667,0.3606,0.3199,4799.0,2216.0,670.0,751.0,513.0,0.26,1966.0,13191.0,3630.0,443.0,4100.0,9091.0,2009-08-31,2009-08-31,13.8475,2009-08-31,0 days
2009-08-31,ADBE,697.507,65.047,632.46,138.902,310.913,,464.858,167.6021,6.814,174.416,38.371,136.045,,136.045,,136.045,231.5231,167.6021,525.911,531.809,0.26,0.26,2556.461,281.807,,80.503,,2990.934,335.752,207.239,2243.33,184.705,2971.026,5961.96,614.383,350.0,167.556,653.019,1267.402,0.061,5331.957,21.728,,4694.558,5961.96,136.045,63.921,222.703,286.624,-201.354,0.0,6.158,7.332,-185.988,236.681,-58.431,0.0,0.0,7.572,-5.306,2.266,0.271,-55.894,0.0,0.0,0.0,-276.6,-276.6,0.0,0.0,-276.6,-94.636,39.654,0.0,4.8682,0.0694,0.0746,90.6744,24.0287,24.0287,,25.0056,19.5045,0.117,,2.4751,36.3618,2.8979,5.5501,2.2819,2.6969,8.9477,0.43660000000000004,0.3271,698.0,632.0,168.0,232.0,136.0,0.26,532.0,5962.0,2556.0,350.0,1267.0,4695.0,2009-08-31,2009-08-31,31.42,2009-08-31,0 days
2009-09-30,CNA,2340.0,1283.0,1057.0,,365.0,-272.0,637.0,420.0,-34.0,386.0,108.0,278.0,,278.0,-1.0,263.0,387.0,420.0,269.0,269.2,0.86,0.86,128.0,8599.0,,,,8727.0,363.0,42090.0,141.0,1733.0,46848.0,55575.0,38756.0,2559.0,3005.0,5564.0,44320.0,683.0,7046.0,-247.0,-30.0,11255.0,55575.0,277.0,-33.0,-341.0,-374.0,463.0,0.0,-46.0,-332.0,85.0,-12.0,-13.0,0.0,4.0,435.0,-381.0,54.0,7.0,52.0,0.0,0.0,0.0,1.0,1.0,-31.0,17.0,-13.0,30.0,0.0,0.0,,0.1852,0.2274,,17.9487,17.9487,,16.4957,11.2393,0.0421,,,,2.7786,2.5014,0.5002,2.0125,41.836,-0.0454,-0.0935,2340.0,1057.0,420.0,387.0,263.0,0.86,269.0,55575.0,128.0,2559.0,44320.0,11255.0,2009-09-30,2009-09-30,24.139999,2009-09-30,0 days
2009-09-30,AMZN,5449.0,4176.0,1273.0,315.0,698.0,-9.0,1022.0,251.0,11.0,262.0,60.0,202.0,,199.0,,199.0,346.0,251.0,8640.0,8820.0,0.023,0.0225,4001.0,671.0,1617.0,,,6369.0,1086.0,,457.0,854.0,2603.0,8972.0,4537.0,116.0,734.0,850.0,5387.0,4.0,-212.0,-35.0,,3585.0,8972.0,199.0,95.0,175.0,270.0,-155.0,-276.0,701.0,54.0,321.0,799.0,-103.0,0.0,-5.0,0.0,-194.0,-194.0,0.0,-302.0,80.0,0.0,80.0,0.0,0.0,0.0,-17.0,63.0,578.0,90.0,0.0,1.4038,0.0313,0.0324,23.3621,4.6064,4.6064,,4.8082,3.652,0.6073,2.5826,8.1207,11.0828,5.5509,6.3619,2.218,5.3769,0.414,0.0906,0.079,5449.0,1273.0,251.0,346.0,199.0,0.02,8820.0,8972.0,4001.0,116.0,5387.0,3585.0,2009-09-30,2009-09-30,4.668,2009-09-30,0 days
2009-09-30,NVO,2483.373,515.52,1967.853,361.72,800.25,,1161.97,805.8831,-33.21,692.54,163.58,528.96,0.0,546.592,0.0,546.592,805.8831,805.8831,2982.0,3007.0,0.184,0.182,2277.69,1705.72,1871.61,,98.49,5953.53,,31.29,191.8,35.71,525.29,10097.08,2483.52,184.89,274.36,917.74,3401.28,119.04,6444.48,,137.66,6695.8,10097.08,580.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.52,1028.97,-148.22,0.0,0.0,0.0,0.0,-35.9,21.37,-162.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-561.99,304.05,0.0,0.0,2.3972,0.0269,0.0342,76.0152,32.4512,32.4512,,27.8871,22.0101,0.2459,0.2754,1.4559,61.8171,8.1632,8.4039,5.4134,7.9439,,0.3433,0.2938,2483.0,1968.0,806.0,806.0,547.0,0.18,3007.0,10097.0,2278.0,185.0,3401.0,6696.0,2009-09-30,2009-09-30,12.59,2009-09-30,0 days
2009-09-30,AFG,1093.0,750.0,343.0,,,-121.0,140.0,203.0,,203.0,72.0,131.0,,131.0,,127.0,262.0,222.0,116.1,117.2,1.1,1.09,1434.6,5203.2,,,,6637.8,,18193.4,207.6,1152.1,21215.9,27853.7,22651.9,877.1,522.6,1399.7,24051.6,116.5,2169.9,121.9,,3802.1,27853.7,131.0,40.0,75.0,115.0,-546.0,0.0,528.0,49.0,31.0,269.0,-28.0,0.0,-5.0,0.0,-295.0,-295.0,-34.0,-362.0,-38.0,0.0,-38.0,12.0,12.0,-15.0,118.0,77.0,-16.0,0.0,-15.0,,0.1874,0.2307,,18.5727,20.3111,,18.5727,11.6194,0.0392,,,,3.4455,3.6445,0.4703,2.7996,32.6265,2.27,2.0321,1093.0,343.0,203.0,262.0,127.0,1.09,117.0,27854.0,1435.0,877.0,24052.0,3802.0,2009-09-30,2009-09-30,25.5,2009-09-30,0 days
2009-09-30,RE,1156.508,861.0081,295.5,,4.433,,4.4329,291.067,-17.376,273.691,45.073,228.618,,228.618,,228.618,297.027,291.067,60.495,60.72,3.76,3.75,265.075,1649.075,,,,1914.15,,14997.17,,604.44,16214.74,18128.89,10666.68,1017.934,359.327,1377.261,12043.94,0.658,4398.212,332.564,,6084.952,18128.89,228.618,5.96,-21.758,-15.798,45.594,0.0,129.014,-72.685,101.923,314.743,0.0,0.0,0.0,-229.898,-327.7251,-557.6233,104.102,-453.521,0.0,0.0,0.0,-39.963,-39.963,-29.1,0.0,-69.063,-207.225,3.534,-29.1,,0.1433,0.1673,,25.1678,25.1678,,23.6653,19.768,0.0638,,,,3.7571,3.7571,1.2611,3.2187,100.7442,5.2251,5.2251,1157.0,296.0,291.0,297.0,229.0,3.75,61.0,18129.0,265.0,1018.0,12044.0,6085.0,2009-09-30,2009-09-30,87.699997,2009-09-30,0 days
2009-09-30,UNH,21695.0,16613.0,5082.0,,,-3156.0,3406.0,1676.0,-137.0,1539.0,504.0,1035.0,,1035.0,,1035.0,1926.0,1676.0,1153.0,1164.0,0.9,0.89,10501.0,3574.0,,475.0,2339.0,17304.0,2054.0,13231.0,22692.0,2168.0,40145.0,57449.0,19745.0,10690.0,2307.0,14806.0,34551.0,12.0,22476.0,329.0,,22898.0,57449.0,1035.0,250.0,-22.0,228.0,747.0,0.0,-256.0,484.0,1478.0,2741.0,-172.0,0.0,-2.0,0.0,550.0,550.0,0.0,376.0,-510.0,0.0,-510.0,0.0,0.0,0.0,-319.0,-829.0,2288.0,79.0,0.0,0.8764,0.3183,0.4887,23.4248,7.7253,7.7253,,7.0938,4.7707,0.3776,,6.0702,14.8265,4.52,502.4272,1.8016,3.0815,19.8595,2.3735,2.2221,21695.0,5082.0,1676.0,1926.0,1035.0,0.89,1164.0,57449.0,10501.0,10690.0,34551.0,22898.0,2009-09-30,2009-09-30,25.040001,2009-09-30,0 days
2009-09-30,JNJ,15081.0,4434.0,10647.0,1617.0,4767.0,96.0,6402.0,4245.0,,4245.0,900.0,3345.0,,3345.0,,3345.0,5090.0,4415.0,2756.3,2793.0,1.21,1.2,14337.0,10279.0,5568.0,2768.0,,35602.0,14815.0,19.0,31653.0,3581.0,55956.0,91558.0,19245.0,8259.0,5054.0,21929.0,41174.0,3120.0,69471.0,-2661.0,,50384.0,91558.0,3345.0,675.0,54.0,729.0,151.0,89.0,0.0,713.0,1020.0,5094.0,-519.0,0.0,-1046.0,0.0,-211.0,-211.0,-79.0,-1855.0,-208.0,-1860.0,-2068.0,177.0,177.0,-1351.0,0.0,-3242.0,170.0,158.0,-1351.0,1.8499,0.1408,0.2302,70.5988,28.148,29.2753,,28.148,22.1802,0.1647,0.7963,1.4672,61.3428,6.639,17.8581,3.6534,5.704,18.2682,1.8151000000000002,1.6306,15081.0,10647.0,4245.0,5090.0,3345.0,1.2,2793.0,91558.0,14337.0,8259.0,41174.0,50384.0,2009-09-30,2009-09-30,60.889999,2009-09-30,0 days
2009-09-30,FAF,1100.581,,1100.581,,302.484,-694.386,,83.8491,-15.328,68.521,27.608,40.913,,40.913,,38.825,103.7111,83.8491,104.006,104.006,0.37,0.37,,,,,,,,,0.0,,,0.0,,,,,0.0,0.0,,,0.0,0.0,0.0,40.914,19.862,82.579,102.441,-0.041,0.0,33.723,-83.64,-23.762,67.614,-6.891,0.0,-3.627,0.0,-24.648,-24.648,5.726,-29.44,-10.717,0.0,-10.717,0.0,0.0,12.0,-47.206,-45.923,-7.749,3.681,12.0,,,,,7.6186,7.6186,,6.2259,3.5277,,,,,,,,,,0.6501,0.5838,1101.0,1101.0,84.0,104.0,39.0,0.37,104.0,0.0,,,0.0,0.0,2009-09-30,,,,
2009-09-30,JPM,30145.0,3523.0,26622.0,,21202.0,,21456.0,5166.0,-103.0,5063.0,1551.0,3512.0,,3512.0,,3240.0,,,3937.9,3962.0,0.82,0.82,676133.0,,,,,1358592.0,10675.0,500926.0,66859.0,103957.0,682417.0,2041009.0,1537949.0,322948.0,,340807.0,1878756.0,4105.0,59573.0,283.0,-86.0,162253.0,2041009.0,3588.0,997.0,8705.0,9702.0,4247.0,-25853.0,0.0,12887.0,-14386.0,7625.0,0.0,0.0,78.0,5068.0,-20360.0,-15292.0,16544.0,1330.0,-4180.0,-6402.0,-10582.0,0.0,0.0,-252.0,-2476.0,-13310.0,-4065.0,763.0,-252.0,,0.6656,5.0633,,,,,27.341,17.4965,0.0091,,,,2.279,3.6816,0.1721,0.7238,41.194,0.9847,0.9847,30145.0,26622.0,5166.0,,3240.0,0.82,3962.0,2041009.0,676133.0,322948.0,1878756.0,162253.0,2009-09-30,2009-09-30,43.82,2009-09-30,0 days
2009-09-30,BRK.B,29904.0,6061.0,23843.0,,2015.0,-15694.0,17709.0,6134.0,-1295.0,4839.0,1601.0,3238.0,,3349.0,,3238.0,6913.0,6134.0,2329.142,2329.142,1.3902,1.3902,26919.0,29561.0,,,,56480.0,46999.0,124362.0,33974.0,30195.0,235530.0,292010.0,134073.0,,10352.0,27255.0,161328.0,27086.0,83171.0,15816.0,,130682.0,292010.0,3349.0,779.0,-85.0,694.0,-192.0,0.0,0.0,-336.0,486.0,4529.0,-1170.0,0.0,146.0,0.0,-447.0,-447.0,-17.0,-1488.0,34.0,-382.0,-348.0,0.0,0.0,0.0,-341.0,-689.0,2408.0,0.0,0.0,,,0.2909,,20.5123,20.5123,,16.1818,10.828,0.1024,,,,2.5627,3.463,1.1469,2.5627,164.4109,1.9445000000000001,1.4422000000000001,29904.0,23843.0,6134.0,6913.0,3238.0,1.39,2329.0,292010.0,26919.0,,161328.0,130682.0,2009-09-30,,,,
2009-09-30,V,1879.0,,1879.0,,837.0,-112.0,,869.0,-6.0,863.0,349.0,514.0,,514.0,,514.0,1256.0,869.0,3376.0,4608.0,0.155,0.115,6097.0,1049.0,,366.0,1026.0,9241.0,1204.0,168.0,21091.0,577.0,23040.0,32281.0,4442.0,44.0,795.0,4646.0,9088.0,,2219.0,-188.0,,23193.0,32281.0,514.0,387.0,36.0,423.0,-25.0,0.0,50.0,-472.0,-1146.0,-209.0,-101.0,0.0,0.0,0.0,976.0,976.0,0.0,875.0,-42.0,0.0,-42.0,12.0,12.0,-78.0,-152.0,-260.0,417.0,31.0,-78.0,2.0804,0.0019,0.0024,100.0,46.248,46.248,,45.9287,27.355,0.0582,,1.7912,50.2448,2.2162,24.4529,1.5923,2.212,6.8537,-0.0449,-0.0669,1879.0,1879.0,869.0,1256.0,514.0,0.12,4608.0,32281.0,6097.0,44.0,9088.0,23193.0,2009-09-30,2009-09-30,17.2775,2009-09-30,0 days
2009-09-30,ALL,7582.0,5451.0,2131.0,,1023.0,-744.0,1767.0,364.0,-139.0,225.0,4.0,221.0,,221.0,,221.0,363.0,364.0,539.9,541.5,0.41,0.41,727.0,11430.0,,,,12157.0,1013.0,101527.0,874.0,11497.0,123347.0,135504.0,96202.0,6661.0,15107.0,21768.0,117970.0,9.0,31083.0,-868.0,,17534.0,135504.0,221.0,-1.0,1013.0,1012.0,-131.0,0.0,-23.0,138.0,-200.0,1033.0,-39.0,0.0,0.0,2270.0,-2088.0,182.0,-64.0,79.0,3.0,0.0,3.0,2.0,2.0,-107.0,-950.0,-1052.0,60.0,0.0,-107.0,,0.2753,0.3799,,4.8008,4.8008,,2.9676,2.9148,0.056,,,,1.2604,1.3265,0.1631,0.9134,32.7127,1.9,1.8283,7582.0,2131.0,364.0,363.0,221.0,0.41,542.0,135504.0,727.0,6661.0,117970.0,17534.0,2009-09-30,2009-09-30,30.620001,2009-09-30,0 days
2009-09-30,FNF,1467.2,480.8,986.4,,410.5,-436.4,878.0,108.3999,,108.4,34.4,74.0,,76.7,-1.8,73.4,145.9999,116.3999,228.7,232.1,0.32,0.32,298.552,267.46,,,,566.012,199.338,4690.359,2121.561,393.297,7517.963,8083.975,3386.556,867.971,549.865,1448.476,4835.032,0.025,-138.063,-39.866,,3248.943,8083.975,74.9,29.6,-1.3,28.3,34.8,0.0,-12.1,-34.9,-18.7,84.5,-19.1,0.0,43.4,-113.0,-45.7002,-158.7002,-0.7000000000000001,-135.1,7.7,0.0,7.7,-6.2,-6.2,-36.3,0.1,-34.7,-85.3,7.7,-36.3,,0.2108,0.2672,,7.3882,7.9335,,7.3882,5.0027,0.1815,,,,2.3608,6.8034,0.9488,1.863,14.0867,0.364,0.2817,1467.0,986.0,108.0,146.0,73.0,0.32,232.0,8084.0,299.0,868.0,4835.0,3249.0,2009-09-30,2009-09-30,8.609633,2009-09-30,0 days
2009-09-30,QCOM,2662.0,668.0,1994.0,519.0,297.0,-265.0,1081.0,913.0,156.0,1069.0,66.0,1003.0,,1003.0,,803.0,1088.0,913.0,1656.0,1673.0,0.48,0.49,11069.0,700.0,453.0,,199.0,12570.0,2387.0,6673.0,4557.0,415.0,14875.0,27445.0,2813.0,,852.0,4316.0,7129.0,,11235.0,588.0,,20316.0,27445.0,802.0,175.0,-204.0,-29.0,392.0,-74.0,65.0,-82.0,548.0,1321.0,-144.0,0.0,0.0,0.0,-2285.0,-2285.0,-1.0,-2430.0,0.0,173.0,173.0,366.0,366.0,-283.0,-151.0,105.0,-1004.0,148.0,-283.0,4.4685,,,74.9061,34.2975,34.2975,,40.1578,30.1653,0.097,1.4746,3.8029,23.6664,4.937,6.3646,3.6546,4.937,12.1726,0.7938000000000001,0.7072,2662.0,1994.0,913.0,1088.0,803.0,0.49,1673.0,27445.0,11069.0,,7129.0,20316.0,2009-09-30,2009-09-30,44.98,2009-09-30,0 days
2009-09-30,LLY,5562.0,1051.9,4510.1,1122.1,1701.8,,2823.9,1686.2,-616.7,1069.5,127.7,941.8,,941.8,,941.8,1995.9,1686.2,1094.8,1097.7,0.86,0.86,3929.1,3482.9,3128.2,1006.1,,11810.0,8232.7,1173.8,3738.9,2172.5,15317.9,27127.9,6067.5,6769.7,2274.6,11155.4,17222.9,718.7,9992.7,-2175.4,-3013.2,9905.0,27127.9,941.8,309.7,627.2999,937.0,0.0,0.0,0.0,-573.1,-573.1,1305.7,-174.3,0.0,0.0,105.4,168.3,273.7,-31.7,67.7,-400.0,-16.6,-416.6,0.0,0.0,-536.6,40.0,-913.2,525.9,104.0,-536.6,1.9464,0.406,0.7463,81.0877,30.3164,30.3164,,19.2287,16.9328,0.205,0.3363,1.5969,56.3576,9.5083,15.2738,3.4717,5.6481,8.6204,1.1891,1.0304,5562.0,4510.0,1686.0,1996.0,942.0,0.86,1098.0,27128.0,3929.0,6770.0,17223.0,9905.0,2009-09-30,2009-09-30,33.029999,2009-09-30,0 days
2009-09-30,INTC,9389.0,3985.0,5404.0,1430.0,1320.0,,2825.0,2579.0,-47.0,2532.0,676.0,1856.0,,1856.0,,1856.0,3814.0,2579.0,5537.0,5616.0,0.34,0.33,12930.0,2025.0,2490.0,,542.0,19247.0,17354.0,4377.0,4421.0,5597.0,31749.0,50996.0,7749.0,2201.0,1627.0,4214.0,11963.0,14763.0,24037.0,233.0,,39033.0,50996.0,1856.0,1235.0,475.0,1710.0,-61.0,309.0,182.0,-1114.0,437.0,4003.0,-944.0,0.0,-853.0,3794.0,-5417.0,-1623.0,40.0,-3380.0,1980.0,-1.0,1979.0,-1554.0,-1554.0,-771.0,6.0,-340.0,283.0,218.0,-771.0,2.4838,0.0534,0.057,57.5567,27.4683,27.4683,,26.9677,19.7678,0.1841,1.6004,4.6365,19.411,4.755,5.3623,3.6395,4.5011,7.0712,0.7103,0.5439,9389.0,5404.0,2579.0,3814.0,1856.0,0.33,5616.0,50996.0,12930.0,2201.0,11963.0,39033.0,2009-09-30,2009-09-30,19.57,2009-09-30,0 days
2009-09-30,MRK,6049.7,1430.3,4619.4,1254.0,1725.5,,2979.5,1639.9,3436.9,5076.8,1621.5,3455.3,,3455.3,,3424.3,2033.6,1639.9,2109.1,2113.7,1.62,1.61,22256.3,3803.9,2096.3,,,29668.8,11613.8,464.6,1994.9,4997.3,19070.6,48739.4,8025.7,8204.7,,15364.4,23390.1,29.8,47693.1,-2674.8,,25349.3,48739.4,3455.3,393.7,-1588.0999,-1194.4,0.0,0.0,0.0,-2272.7,-2272.7,-312.1,-303.3,0.0,0.0,4409.5,0.0,4409.5,7905.4,12011.6,-17.2,-1618.1,-1635.3,4.8,4.8,-803.9,62.0,-2372.4,9359.3,84.7,-803.9,3.6967,0.2445,0.3579,76.3575,27.1071,27.1071,,83.9182,56.6028,0.1241,0.6823,1.5904,56.5897,13.6308,14.7951,7.0893,10.2977,12.0186,-0.1489,-0.2919,6050.0,4619.0,1640.0,2034.0,3424.0,1.61,2114.0,48739.0,22256.0,8205.0,23390.0,25349.0,2009-09-30,2009-09-30,30.181297,2009-09-30,0 days
2009-09-30,BA,16688.0,14438.0,2250.0,3574.0,868.0,83.0,4401.0,-2151.0,-96.0,-2247.0,-687.0,-1560.0,,-1560.0,-4.0,-1564.0,-1672.0,-2109.0,701.3,701.3,-2.23,-2.23,6446.0,7059.0,15981.0,,,30227.0,8912.0,1120.0,7213.0,7340.0,28440.0,58667.0,32049.0,10065.0,1533.0,27495.0,59544.0,5061.0,22104.0,-12821.0,-1595.0,-877.0,58667.0,-1564.0,437.0,193.0,630.0,397.0,1011.0,365.0,317.0,2131.0,1197.0,-227.0,0.0,-592.0,0.0,-36.0,-36.0,-448.0,-1303.0,-38.0,1929.0,1891.0,1.0,1.0,-305.0,-2.0,1585.0,1496.0,59.0,-305.0,0.9431,1.0955,-12.5861,13.4827,-12.8895,-12.6378,,-13.4648,-9.372,0.2845,0.9034,2.3641,38.0699,177.8791,19.2831,-2.6591,-16.9787,-1.258,1.7215,1.389,16688.0,2250.0,-2151.0,-1672.0,-1564.0,-2.23,701.0,58667.0,6446.0,10065.0,59544.0,-877.0,2009-09-30,2009-09-30,54.150002,2009-09-30,0 days
2009-09-30,NVS,11290.0,3103.0,8187.0,1825.0,3405.0,-323.0,5553.0,2634.0,-143.0,2491.0,379.0,2112.0,,2112.0,,2098.0,3248.0,2634.0,2268.2,2285.4,0.93,0.92,14166.0,7817.0,6308.0,,2149.0,30440.0,13870.0,,22352.0,24024.0,60246.0,90686.0,17902.0,8706.0,10765.0,19471.0,37373.0,,,,,53313.0,90686.0,2112.0,614.0,500.0,1114.0,0.0,0.0,0.0,217.0,-72.0,3154.0,-378.0,-101.0,-859.0,-3114.0,0.0,-3114.0,0.0,-4452.0,0.0,162.0,162.0,276.0,276.0,0.0,5.0,443.0,-817.0,0.0,0.0,1.7004,0.1404,0.2695,72.5155,23.3304,23.3304,,22.0638,18.5828,0.1245,0.4919,1.4443,62.3144,,6.8215,2.3289,3.4054,23.4735,1.375,1.2104,11290.0,8187.0,2634.0,3248.0,2098.0,0.92,2285.0,90686.0,14166.0,8706.0,37373.0,53313.0,2009-09-30,2009-09-30,45.143368,2009-09-30,0 days
2009-09-30,AMD,1396.0,811.0,585.0,420.0,221.0,,662.0,-77.0,-63.0,-140.0,-5.0,-135.0,,-135.0,,-128.0,180.0,-77.0,694.0,694.0,-0.18,-0.18,2511.0,572.0,515.0,279.0,,3918.0,3895.0,,439.0,495.0,4829.0,8747.0,2076.0,5275.0,645.0,7240.0,9316.0,7.0,-7125.0,137.0,,-569.0,8747.0,-135.0,257.0,29.0,286.0,-316.0,-22.0,0.0,26.0,-293.0,-142.0,-96.0,0.0,0.0,0.0,-122.0,-122.0,-2.0,-220.0,52.0,0.0,52.0,0.0,178.0,0.0,0.0,230.0,-132.0,17.0,0.0,1.8873,1.1209,-10.0088,41.9055,-5.5158,-5.5158,,-10.0287,-9.1691,0.1596,1.5748,2.4406,36.8768,23.7258,13.3929,-1.5434,-2.8687,-0.8493,-0.1734,-0.3003,1396.0,585.0,-77.0,180.0,-128.0,-0.18,694.0,8747.0,2511.0,5275.0,9316.0,-569.0,2009-09-30,2009-09-30,5.66,2009-09-30,0 days
2009-09-30,GSK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11097.0,8171.0,3402.0,4264.0,2251.0,1.08,2094.0,68039.0,11066.0,24681.0,52805.0,15234.0,2009-09-30,2009-09-30,39.509998,2009-09-30,0 days
2009-09-30,PFE,11621.0,1789.0,9832.0,1632.0,3282.0,,5701.0,4131.0,-160.0,3971.0,1092.0,2879.0,,2879.0,2.0,2878.0,5100.0,4131.0,6730.0,6762.0,0.43,0.43,52473.0,10552.0,5058.0,4679.0,231.0,73784.0,13173.0,12166.0,37921.0,4250.0,67510.0,141294.0,23992.0,32402.0,9979.0,51052.0,75044.0,443.0,54835.0,-1896.0,-298.0,66250.0,141294.0,2881.0,969.0,844.0,1813.0,0.0,0.0,0.0,-593.0,-593.0,4101.0,-261.0,0.0,0.0,-752.0,553.0,-199.0,162.0,-298.0,-1.0,-764.0,-765.0,0.0,0.0,-1068.0,5.0,-1828.0,1990.0,89.0,-1068.0,3.0754,0.3284,0.5941,84.6055,35.5477,35.5477,,34.1709,24.7655,0.0822,0.3537,1.1013,81.721,4.3499,10.1627,2.0376,2.9183,8.2099,0.6048,0.5663,11621.0,9832.0,4131.0,5100.0,2878.0,0.43,6762.0,141294.0,52473.0,32402.0,75044.0,66250.0,2009-09-30,2009-09-30,15.702087,2009-09-30,0 days
